KNeighborsRegressor_rmse,MLPRegressor_rmse,DecisionTreeRegressor_rmse,SVR_rmse,repeat,bootstrap_sample
0.7043509676470519,1.0642434649345793,0.7275606547292174,0.6328084681949727,9,19
0.7036073405987129,1.0942471456225182,0.7443629609454314,0.5919185541543441,9,20
0.7064660280960532,0.961460407839107,0.7749972242646529,0.5982213490826677,9,21
0.7163751740246613,0.8650360181140885,0.7485879053294404,0.6256355022157338,9,22
0.7453991561785661,0.7778627618765175,0.7568063210233421,0.6062768011807375,9,23
0.7443327352886633,1.3202529034155288,0.804104071315626,0.6329733051852614,9,24
0.7259741053368559,0.9239278992697465,0.7373411639762204,0.6304918225487849,9,25
0.72769122116923,0.8411284121628214,0.8272328526487476,0.5893029130163764,9,26
0.7155038919066775,2.167534434745079,0.7624816389196736,0.6344482053645506,9,27
0.6909299596175192,1.0026041212576249,0.7526563197110927,0.5971073931347247,9,28
0.688693239506884,0.8687559380906918,0.7592297315287022,0.5844701727269204,9,29
0.7333034094851454,0.864071518137955,0.7667802195611431,0.5926695756202117,9,30
0.7325143614636939,0.9342002458331621,0.8052149228288,0.6297018004769472,9,31
0.7010404921571457,1.3307824199397509,0.7199712113818916,0.617428590141048,9,32
0.690676500843138,0.878309180468581,0.7248952661523388,0.5730528109408749,9,33
0.7416462319563412,0.8765851643883736,0.7310774062792703,0.6419244114963384,9,34
0.762158054690337,0.8504390135896157,0.7482957094836957,0.6396761312856092,9,35
0.6981204167006216,1.304389840889065,0.7436098200878746,0.6137795631799415,9,36
0.7620739546049559,0.9773707167051482,0.7136808199089291,0.6296188358272183,9,37
0.7290049906287908,1.21275025688302,0.7429594714450288,0.6332177359999119,9,38
0.7277337005103235,3.3889215538882316,0.7202587513642119,0.636766772140951,9,39
0.7172810186520722,1.0142191190238208,0.7353468464623564,0.6252655349864437,9,40
0.7246272806626803,0.8621432716479606,0.7330376404604775,0.5697769481644473,9,41
0.6980089408412931,0.9248549663835189,0.7648867201707242,0.5911619265912388,9,42
0.7363901575613059,0.9842731280072102,0.8062671114453157,0.6471070339946097,9,43
0.6722282761744987,1.060916014769303,0.7622514401586812,0.6100089548091698,9,44
0.7009301221778782,0.8680448758334951,0.7471973691678563,0.5865764289756179,9,45
0.7448494378706355,2.865774574918153,0.7536070231812686,0.6372033232715808,9,46
0.7631425460613628,1.9946791742552652,0.7473086615335144,0.6273020887384052,9,47
0.7270290501570733,0.8392547671733257,0.7676498882975406,0.6087391147020828,9,48
0.7429138831140166,1.0525619604028615,0.7884094713789819,0.6372482732983702,9,49
0.7238289451337383,0.805669360937707,0.7451512083270083,0.5856634403604607,9,50
0.6919670702299112,1.568343022422702,0.7514314070570102,0.6019238354502647,9,51
0.7322940880885749,0.9883201559863324,0.7462914104136237,0.5869242881398382,9,52
0.7204137477418501,1.2560493861659565,0.7347756087272515,0.6233754964874538,9,53
0.7385344649372322,0.9259643930389095,0.8016309853941861,0.6294387154496826,9,54
0.7399170702305005,0.8692718875068469,0.7216905294821871,0.6533685899068898,9,55
0.736866042748995,1.085916502832405,0.7337981764115014,0.6177853538669996,9,56
0.6933544722634009,1.0806527917523008,0.7281400821545624,0.5773328253121355,9,57
0.7178691770990651,0.9141961868642213,0.7914594255758091,0.568884687106317,9,58
0.7194582832907921,3.1763278994644315,0.8072590671941379,0.6165307748865222,9,59
0.6830751262208247,2.1785015177440274,0.7197429257166338,0.5982473750203813,9,60
0.7324077861296304,1.4654764122646398,0.7692365523085446,0.5934704327634602,9,61
0.6951632328071643,0.8828403855484575,0.7152920268525321,0.5657905844589814,9,62
0.6914359279425446,0.9759942888225709,0.7786430083810619,0.6204066482665942,9,63
0.7300045870518975,0.8430844937727087,0.767042111189015,0.6041987303465921,9,64
0.6925067993343742,0.8900507072146895,0.724400331613891,0.5989951393656252,9,65
0.6862925909732901,1.851362786377516,0.733497076847944,0.551230914795357,9,66
0.6899456088855646,1.1488771974759022,0.7322872505229325,0.5741310757152973,9,67
0.6870475364238036,0.9652643306889206,0.7343611473449897,0.5665329778251461,9,68
0.705291125138204,0.8731964059253404,0.7411620663335227,0.5969731075486797,9,69
0.7270332540206885,0.8462288336152086,0.736515021903151,0.59522641487223,9,70
0.6781271214220265,0.9115216029566341,0.7733961899870754,0.6355405473619001,9,71
0.6581352421400242,1.0212568954865016,0.7741346527772001,0.5998647747993779,9,72
0.7213823313412787,0.8930203287772454,0.7712520197828475,0.6361035206386895,9,73
0.7461471276375172,0.9391394337640095,0.7355605031401072,0.6524365411398294,9,74
0.6684251996954619,0.9943718343196561,0.7701402218943136,0.5784388407769794,9,75
0.7584185880742405,1.0306509444158822,0.7279126562967431,0.6327964598587227,9,76
0.7102184358856769,0.7891871505630998,0.7598534631285772,0.6200601639530782,9,77
0.727426890459572,2.8661620965415477,0.7718637737311358,0.6004187079162381,9,78
0.7247841797306968,0.8732533819831583,0.7377831616935255,0.590142498252275,9,79
0.7434106077562396,0.9953606549662642,0.7384321658238105,0.6528813833144764,9,80
0.6854747720971522,0.8908681220021992,0.7804484526479903,0.6349705428670968,9,81
0.7135102052421562,2.0447796591210117,0.7416698330687302,0.609113642535729,9,82
0.6651260980431324,0.87055047355296,0.7713592276160808,0.5933934734380418,9,83
0.6686020952450071,1.805542282339784,0.7747757762879738,0.5943207344462995,9,84
0.7412327141715996,0.8093097052434044,0.7393720869770485,0.6204557183543501,9,85
0.6834332065357934,0.8732822247450485,0.7745714261074275,0.5643711064517712,9,86
0.674032764190592,1.0370568588025937,0.769188436389963,0.5830078497791289,9,87
0.7276017725154709,1.5902384703165595,0.7601406538162133,0.584089904239829,9,88
0.7051060799046017,0.8121191061443069,0.7693935095252459,0.6071262034568965,9,89
0.6921044296732061,1.1041317633440668,0.7267541539334986,0.6118778389595205,9,90
0.7167592279761753,0.8508989482184479,0.7581483592166147,0.6217488554987476,9,91
0.7187926866635237,0.889305478867663,0.7760405008768971,0.6265781309906238,9,92
0.7253548844887494,2.9454920383810395,0.7730746815962266,0.6235787726897607,9,93
0.6921764227757773,1.3403863979227937,0.7376484642231387,0.6034377525096715,9,94
0.6992846136691224,0.8788603709543591,0.7013853336929903,0.5789711291326302,9,95
0.7011770395416006,0.8035648602549528,0.7204496198409192,0.6185954575307746,9,96
0.7036387694399251,1.4390068475156446,0.7966743732048661,0.6248997647330121,9,97
0.6989920606881495,0.8228748718965267,0.7521025912903353,0.5899995369751944,9,98
0.723315135956116,0.7947672850822933,0.7397609043062517,0.6413657917134133,9,99
0.7193880913456077,0.9268136079386876,0.7927045632549174,0.6394232713689618,9,100
0.7424765361324511,0.8413621920545621,0.7564546813803512,0.644445365165516,10,1
0.7302607724434972,1.4479922863416432,0.7805138814803748,0.628616419995582,10,2
0.7109359465596151,0.8503136839414974,0.816415357623994,0.6330495116067589,10,3
0.7339760839683204,2.713733555475222,0.7447433874391424,0.6643918082135943,10,4
0.7184784832863029,0.9488637376525311,0.7627611894052149,0.6273466796620414,10,5
0.6845585075306747,0.9262943932570974,0.7670988039809798,0.5808607864041986,10,6
0.6829487254811613,0.846556927539284,0.8105908202061236,0.5838307864561133,10,7
0.7248343171585543,2.627827274855784,0.6894107719950375,0.6091062911922687,10,8
0.6661797505982275,0.8291373078166661,0.7015936444992719,0.5841811630328632,10,9
0.7134946496087519,1.684419200416787,0.7689934554627451,0.6104847474032813,10,10
0.7129487494518421,0.8838599836249181,0.7088172093863201,0.607030664510064,10,11
0.7440693297201892,0.7906839815604058,0.7776305906571728,0.6657002608401158,10,12
0.7335867885947385,1.0840400430852037,0.7446903708505669,0.6248934525391155,10,13
0.705321538571114,0.9587180380771425,0.7734696496775161,0.6436664243634325,10,14
0.7433488456379076,1.3521000163672208,0.7172537265150032,0.606371276391285,10,15
0.7058856533620852,0.8447050965415785,0.7227284742972854,0.5939401194373587,10,16
0.7688659544604994,0.815860971972995,0.7641664211316612,0.6415814123367536,10,17
0.7006187565628771,1.6680385291889377,0.7424147582373793,0.6407167535840667,10,18
0.7160180819073056,0.8953391028221951,0.7029646259880913,0.6122755708902792,10,19
0.6843662698683194,0.8291457449179159,0.7293170198524862,0.6114788719007045,10,20
0.7313564949991584,1.9938159873426542,0.763874204228584,0.6282903884254721,10,21
0.7314416027355102,1.5326457257261443,0.7490345815350405,0.6276848097550203,10,22
0.7190858210603333,0.777622573598061,0.7319575110175085,0.6284555463438312,10,23
0.7169599913475344,0.949582517881748,0.8118360208610783,0.585139140831992,10,24
0.7364761258407104,1.2371382155991106,0.7658586139063642,0.5952886245342073,10,25
0.7096059891855167,1.1655787891437048,0.7868234133583485,0.6084076499979567,10,26
0.7464794289096608,4.635689511129298,0.7763504896980146,0.6360932331248937,10,27
0.7213401102971744,1.0393342721128978,0.7326142239959269,0.6045718846939947,10,28
0.7152830925447236,1.0315407709334141,0.7860983167880105,0.5925218345655503,10,29
0.717404959473234,1.1224808239287196,0.8152317084980016,0.6190980898580978,10,30
0.7499289756779958,0.892225490175182,0.764121024464625,0.6528191259492677,10,31
0.7488643970742525,0.9462699743218413,0.7087241723178846,0.6239100203948648,10,32
0.7184649711386224,0.912550691933304,0.745026084806146,0.6007903253417232,10,33
0.7362350601386038,0.9520284010881968,0.7649851907687362,0.6270965268369826,10,34
0.6981470365106792,0.7760311940364103,0.7963215437929488,0.6450843124793204,10,35
0.7496424560201046,0.8615769657549572,0.7923526328049773,0.6419105224661417,10,36
0.7356372021536883,0.8422119645581914,0.7318901227320951,0.6208606437738127,10,37
0.7287489290868194,1.028493908000354,0.7970926107338107,0.6163877852414763,10,38
0.7013972052667611,0.8964662732135001,0.7463763958565398,0.5996567359876488,10,39
0.6647546744982422,0.8595993053538825,0.7441996473394638,0.5556233130229655,10,40
0.7885607074216947,0.8102718576480243,0.8342855103947674,0.6493017763682689,10,41
0.7373997081043894,1.0474239801868566,0.7482568712254106,0.5954590786586619,10,42
0.7231767639525056,0.8234080728826638,0.764329648935788,0.5876238610694874,10,43
0.7052358257269004,0.8748606938301743,0.7100598554503694,0.5929195566811618,10,44
0.690202896535584,1.2027842489575604,0.7675760000642632,0.5956701711643257,10,45
0.7015172724033151,0.9706069712472359,0.7476084537522318,0.5785408713353676,10,46
0.7352747443349944,0.8846073533003509,0.780525545246786,0.6102801514337239,10,47
0.6708740793427527,0.8427605459345398,0.7794013449185702,0.6049035219585959,10,48
0.7102055504615871,0.94978228805122,0.7773887263873616,0.6440018141194589,10,49
0.6730252427312198,0.6968044848793544,0.7251096554599112,0.5746422773027295,10,50
0.6973563703414528,0.7669574084652828,0.6935814929244288,0.5897388072796763,10,51
0.7072124439476162,1.2159540258973416,0.7508793808076201,0.5865654077491114,10,52
0.7019608077492181,1.1997072839063159,0.720827701733183,0.5606652468449915,10,53
0.7049760663781931,1.3236601680864541,0.7440198338932731,0.6424546104905292,10,54
0.6904204779429144,1.0612730502522119,0.7651218170750005,0.6068184284500933,10,55
0.7374358419826209,0.9049246647503962,0.7568942723932246,0.6151575877715497,10,56
0.7321969624163457,0.8623882302996376,0.7343741179697996,0.6016313595838217,10,57
0.6552242506932414,0.9278587801240594,0.6868996181444897,0.5895864473002941,10,58
0.6657316806458135,0.8384747083477319,0.7345796821520253,0.5838240484777467,10,59
0.7210595806507024,1.0524023656493933,0.7298088696091543,0.6360080678297412,10,60
0.6906894676405201,2.750601635540556,0.7563645653876253,0.6099688095648519,10,61
0.7480534949396722,1.3139551398724394,0.7552468448715065,0.6544077428312401,10,62
0.7475334881232959,0.9329223637289014,0.7720167439136214,0.6451845932082956,10,63
0.7253432896496433,3.4960837557950826,0.7755293280485539,0.6317619140970601,10,64
0.707353208361044,1.2557763631958812,0.7282440325406883,0.6303968180729133,10,65
0.697634342503872,0.8659712188884083,0.7797286808638458,0.600196989757107,10,66
0.7224331147960427,1.0467314093716336,0.8025547413958388,0.6259266376917735,10,67
0.7286791403482162,0.9989880321389013,0.776294775399944,0.5710853132616985,10,68
0.6812717334939462,1.1477290637869366,0.7447639417739818,0.5737408135389545,10,69
0.7165642636130427,0.9285408475146406,0.7017938350747712,0.5946177961763665,10,70
0.7555129764591734,1.170564138898474,0.7645829757056481,0.6447031019811574,10,71
0.7378112906799974,0.8932450369257952,0.7333707242354471,0.637685141390165,10,72
0.7196406248324159,2.3734060917746445,0.7379405027313193,0.6180696464274148,10,73
0.7051131596687428,0.8819826749435212,0.7422906756521318,0.5788557451332904,10,74
0.7254998540480964,1.8620128757990493,0.8133455943742498,0.6201365874408804,10,75
0.6910068275240359,0.8837693688207676,0.7225450729450753,0.6203386483646527,10,76
0.720303249635012,0.8768540124862829,0.6914772741544989,0.6005142319194857,10,77
0.7168291970589612,1.0653608360443183,0.7335021359505739,0.6598826303199162,10,78
0.7163272314590252,0.8238030571010473,0.7395112238588621,0.6167780557667647,10,79
0.6982492652456541,0.8445883967435873,0.8131907911202879,0.6208084555335002,10,80
0.7319093286779194,1.184442330733332,0.7852652754099836,0.6321873576194356,10,81
0.7134604569465608,0.9031187571691192,0.7141922380424087,0.6275302256755119,10,82
0.7735347898048158,0.9683800536509428,0.8073936848288424,0.65089900293858,10,83
0.7158572005838416,0.9469088546772942,0.7135152263227733,0.6134989232022865,10,84
0.755550389396732,0.9984671980038066,0.7919027467408315,0.6522358873551349,10,85
0.6669914557806383,6.292727978170569,0.7592147496560937,0.5637462782309375,10,86
0.7003347376080261,1.0115739632768344,0.7306439795412193,0.5874166132637134,10,87
0.7438553463478673,0.875116840313515,0.7526172256598845,0.6245112723218021,10,88
0.6987672150851706,2.71272096043344,0.7515321935675355,0.575839461349584,10,89
0.6385031311771923,0.7995291333332099,0.7199767492954798,0.5383377606955073,10,90
0.7086217156860011,2.8026926322582844,0.7149324823065218,0.6427009238947651,10,91
0.7264001823922658,1.4607285411537345,0.7587466843817913,0.6352951395354206,10,92
0.6983356293101582,1.3447977514342704,0.7435452344531507,0.5902359399378723,10,93
0.723476851991782,5.227805212227716,0.737815198383575,0.634722001523517,10,94
0.7178637380604199,1.186890702924822,0.7684573185093753,0.6199937760976117,10,95
0.7583900815943899,0.8046658389856903,0.8317597408301985,0.6489440914442003,10,96
0.7006216075127004,1.0666949231861969,0.6762270241722508,0.5861809218285559,10,97
0.7895319081641494,2.4798723371055416,0.7840450962705661,0.6743730539678898,10,98
0.7512096054373705,0.9814630371864833,0.7861736309799725,0.6406761231604494,10,99
0.6894905146778277,0.9657171008013634,0.7153006539711853,0.5459510202913138,10,100
0.6970787967221501,0.7870497196624592,0.8093721561578789,0.5968540920573283,11,1
0.7279074661181867,0.7751236864686014,0.8187385618485921,0.6354218788801076,11,2
0.723198618536105,1.1130524538490911,0.8034689671157538,0.607088618759915,11,3
0.7124905430504398,0.8648771023481304,0.6938173509050353,0.5845465498280862,11,4
0.7588324055790726,1.039634980403664,0.8167198688006256,0.643559374642409,11,5
0.6997617685211995,1.2992461051399078,0.7869698711605703,0.6072866974433849,11,6
0.691345048637571,1.3356942087376014,0.7324620220234058,0.5838102749553509,11,7
0.7286227928757638,0.9699757434903112,0.8032374356693719,0.6248964780802589,11,8
0.6613626372570335,0.7453632966687873,0.7739349531147566,0.5857113214830378,11,9
0.6605447556737591,0.7208807894492228,0.7156439778688778,0.5780554613807233,11,10
0.7085576060790554,1.3817666780033826,0.7266888104552751,0.6293451341687042,11,11
0.7126724717966659,0.8585815013617175,0.7090489184230346,0.5931115184679551,11,12
0.7462098623404068,2.3134386617653675,0.7089094377933773,0.5960579839910949,11,13
0.7183344246439056,0.9585494231244682,0.7233701854921238,0.6402220643234537,11,14
0.7298846358500859,1.7654530217266142,0.7497078587072598,0.6037153437465822,11,15
0.6848172393758364,0.8773274253592535,0.7915545367841903,0.6426607335053667,11,16
0.7317229092800508,0.9998850062499104,0.7351823159911874,0.6405589221388885,11,17
0.6211313200870934,0.7252662567247808,0.7033405376096241,0.5577195770643013,11,18
0.7675317045704753,0.8850469157946095,0.7644973599265574,0.6338658907146876,11,19
0.6797639862589295,0.8754135628103554,0.7707452861564013,0.5980798196125876,11,20
0.704261099810729,0.8348840933361061,0.8018497926834031,0.6098584604680811,11,21
0.6967914800871148,1.8214780486053068,0.7672171712489272,0.6053131257948934,11,22
0.7090854107162411,0.7611861895355918,0.7552851872217845,0.6109231585352554,11,23
0.6954509219166989,0.775580574243449,0.7937583315080271,0.6234722496813658,11,24
0.7303517462615022,1.494677136349257,0.7490954670796153,0.6141016041798041,11,25
0.672860000101179,1.429959204620764,0.7907385118680591,0.5892775874943184,11,26
0.749240456916732,0.9082732754305455,0.7349156166626318,0.621629704393267,11,27
0.7086795213734259,1.1021330888745937,0.7430356811283182,0.6236352116237833,11,28
0.7108917650320131,0.9531024968263975,0.7224576729907737,0.6035450035490975,11,29
0.7167778903892319,0.8458649508338297,0.8078711936377635,0.6032138546581062,11,30
0.7272753557923117,0.9253037605773153,0.7416900459123541,0.6161538918254649,11,31
0.7461903400691589,0.7802132579639744,0.7532124814097281,0.6531366052450773,11,32
0.7438607536950637,0.8532099882254003,0.7801226103793247,0.636138100148786,11,33
0.7399870476650716,1.1408305950831326,0.7667240029427476,0.594232486765217,11,34
0.6765211560590814,0.882248613508545,0.7449130971472137,0.603803717248554,11,35
0.7150390562987705,1.4186523962878383,0.7470424437815862,0.5699426480873235,11,36
0.7325922387139692,1.770297789868874,0.7615998602745054,0.5934285163460488,11,37
0.6823705952640955,0.9360900045955504,0.7499236346237391,0.6163801524112904,11,38
0.7456749226659635,1.044147565541111,0.6931602945191265,0.6183951129525045,11,39
0.7157655294362846,0.9064301623771984,0.7543245014161218,0.6191158068750356,11,40
0.744546934753769,0.8270157086949315,0.784049396395848,0.6732565811839963,11,41
0.7122690755331396,0.8729938578382208,0.7710416139196992,0.6323217540830867,11,42
0.6829922781541136,1.63370299765053,0.7499555679593283,0.5877435672064433,11,43
0.6955468706433457,0.7573145792719342,0.7563814087202506,0.5728416404877672,11,44
0.7573390211451029,1.6523277692083855,0.7291353033489143,0.6258855829488504,11,45
0.73881910621439,0.951078359746935,0.7655802045613725,0.6510546884130971,11,46
0.7234423699674183,0.9700954296408686,0.783875450397557,0.6028111328953332,11,47
0.7051162742265517,1.3419327055303965,0.7807810310143023,0.6290240844923796,11,48
0.7525415052855271,1.3815142107136151,0.7692589882193107,0.6142470727900647,11,49
0.7120052530501402,1.2039911151771323,0.8111902174379758,0.632226915009277,11,50
0.6900548719500988,4.99979676582012,0.7691679445905054,0.6058032204130889,11,51
0.7076127080323881,0.9825446184345302,0.780559996330111,0.611790340015772,11,52
0.7221174468372719,0.9650999778246843,0.7234602672022362,0.6448467056379292,11,53
0.7512460489327845,0.734205555487847,0.7770907653422169,0.6190308160562746,11,54
0.7338459174354512,0.8054165255740267,0.7274609716910448,0.5964390476389586,11,55
0.7279184825166108,0.9835777710205921,0.7798669274421013,0.6354499157983392,11,56
0.6794030765762155,0.8523980582684733,0.7171497875340885,0.5992180873147082,11,57
0.7009022172785696,1.405506643620762,0.7420966156132468,0.6052072141425071,11,58
0.7009754812411461,1.9917004351417678,0.7635429303985791,0.5731917747469181,11,59
0.689394309107317,0.8824943550840877,0.7231450545691879,0.5916197850700404,11,60
0.7719790612623577,1.276449711182412,0.7616398902110378,0.644076244997673,11,61
0.753624451583209,0.8418257250254786,0.7469767902257664,0.6371308555810595,11,62
0.7236557022194997,0.739430598199463,0.785172604460649,0.5970094719348742,11,63
0.7336919017412936,0.9539954516206147,0.7350570456805304,0.6098418108202176,11,64
0.710038684926538,0.8709900412536422,0.793900902538987,0.6188494974516474,11,65
0.6553460827803321,1.036081612071411,0.672621036982088,0.5572536141388559,11,66
0.707172655178112,1.0263945595048096,0.7885435479593641,0.5866774423366399,11,67
0.6754675227839282,1.768039472182073,0.7905127266966886,0.59142592203984,11,68
0.7365740247954885,1.1895660175106462,0.7798985288807798,0.6273610742342378,11,69
0.7330666835468934,1.6221012034006714,0.7567417228554194,0.6063697679601446,11,70
0.7078656766972394,0.8529574589197402,0.7718613367829154,0.625707757625111,11,71
0.7261103021212966,5.944249413700758,0.7629503473600443,0.6352611434517953,11,72
0.7175410188553238,1.2989951299494122,0.7748773088342047,0.6170665365175371,11,73
0.7400603671278562,0.8631151521448509,0.746815753532588,0.6095524642593062,11,74
0.7233091755937257,0.7637748651423835,0.7616490197069348,0.6274550448977675,11,75
0.7216527819059564,0.8826252560008683,0.7443061659728263,0.6331090364578884,11,76
0.7014996550518278,1.4135192234917515,0.8136783695473323,0.6009811858286357,11,77
0.6957085184927208,1.345407889164182,0.7777683179974798,0.6204113960311612,11,78
0.7415280144349612,1.3883308680648154,0.7535416431933694,0.6215864351589421,11,79
0.6847116152165935,1.1172974462156908,0.6873635082786308,0.5765473121379371,11,80
0.7261403583289366,1.133135636399035,0.7635554889470014,0.5918538010953791,11,81
0.6834433351025546,0.8582683921145046,0.7642318024291963,0.6037438468485135,11,82
0.6942685088804885,0.989111432880643,0.7014511454149757,0.6123127399302479,11,83
0.7502079889052317,0.886823498682373,0.7296666823044067,0.6294271986987,11,84
0.6514494174007034,0.9315600886238001,0.7481781879663275,0.5869765439014598,11,85
0.7619708616493611,0.8716515813699762,0.7956012446685717,0.6453459101616372,11,86
0.7370334072529277,0.7588011648144588,0.7567354384729278,0.6427359748260872,11,87
0.7372796441580508,0.790002810592883,0.7414013370189629,0.6057735877913072,11,88
0.6774588308675533,2.5442840574036154,0.7618441789200814,0.5625402240744364,11,89
0.7511295360666916,1.0063146975406159,0.7723723421665256,0.640814072436331,11,90
0.6851685331731501,0.9833234360115282,0.7372429929190505,0.607072256181755,11,91
0.6750146017656388,0.9215667968086614,0.7557907050289948,0.6164805017432166,11,92
0.7182143369302129,3.0206472544149396,0.7608356190401704,0.6030893939654943,11,93
0.7309855524165116,1.3211361177718777,0.7810714475262868,0.6103885029052298,11,94
0.7372376473563899,0.9395660320808389,0.7929735171168644,0.6202217115599338,11,95
0.6905244568207662,1.1062157922318816,0.7464446679177091,0.6255560382157805,11,96
0.7291260698487005,1.027395025639274,0.7692096948219729,0.5958813560585352,11,97
0.6903429005373815,0.893006615979047,0.7592196825658558,0.5813313140913348,11,98
0.6791943931174456,0.8542802395666502,0.7508492557579456,0.5878269322535935,11,99
0.7433305145139187,1.085473991389674,0.7533686580645905,0.6414303993527104,11,100
0.6914870615128903,4.8534508897656465,0.7660159943571767,0.5997667491629743,12,1
0.7438785644680443,0.882590034220403,0.7676202293360944,0.6611064291113445,12,2
0.726968529033858,2.0363359153857163,0.7200596437815558,0.631442812834058,12,3
0.6441113787974606,0.8753099394948266,0.7506255254240065,0.5820395372872503,12,4
0.6750549095006205,0.9549455048340567,0.7962405752028907,0.624130628240009,12,5
0.7532722617635973,0.8531223256164259,0.8188226512929151,0.6386675090467293,12,6
0.7378157132040714,0.935968517134035,0.7549651265983905,0.5992069640294458,12,7
0.7203341337850523,1.3297164982395777,0.7274497485288708,0.6070989521328848,12,8
0.734777293529079,0.8991661996790361,0.7941283649249476,0.6247793146484334,12,9
0.7001662104037768,1.429297386298336,0.7327248885977524,0.5946886218294898,12,10
0.7413452243193625,0.8877299086659229,0.7650984336097909,0.6103304911860155,12,11
0.7422154725359535,1.0785650303643832,0.8216578892353259,0.6389289498258335,12,12
0.725819026665245,0.9635544070359233,0.7848150247825426,0.626350647689726,12,13
0.6911714970184062,0.903204096759118,0.6787924043322047,0.5974216054372893,12,14
0.6860781703858,2.152653962637612,0.7533138901931694,0.6242810162880347,12,15
0.7416596821944013,0.9135947296656882,0.7501276322561686,0.6272642223299357,12,16
0.7168948616430669,0.902684501718479,0.7256678684920491,0.5851060938337089,12,17
0.6756035074708113,1.2576741542111691,0.711170631922311,0.5762611045925948,12,18
0.697879422110513,0.8669879984287479,0.7897499699175262,0.6213908619933824,12,19
0.7543047216476222,0.9368108732624336,0.7965380840761775,0.6330235472315725,12,20
0.6898298354408365,0.9207325954012585,0.7817869554835313,0.5854862676276184,12,21
0.7175698769948363,1.0561807125584313,0.8080084662577727,0.6480901816522119,12,22
0.750553698671862,1.0200939672122447,0.826038519638242,0.6616967464056523,12,23
0.7187339263565371,1.1716701583005662,0.7159196510928367,0.6124429499826834,12,24
0.7100151301221526,0.8734877960175754,0.7503660858992413,0.6197380718011697,12,25
0.734438744925958,1.0068793096716038,0.7679369814432453,0.6270052766946898,12,26
0.7128510008362057,3.828727734546001,0.7622844216078345,0.5984926130463416,12,27
0.7673948309130261,1.1729819659144642,0.7479694418198714,0.6051738652226988,12,28
0.7233983711182145,0.997188382729802,0.7942690255609375,0.6508183467587716,12,29
0.7077127323732617,0.8699137034763451,0.7681738193179144,0.6228935870310457,12,30
0.7270091102991192,1.031997029183652,0.7748959586710463,0.6332088318039841,12,31
0.7314481973961224,1.0496658253142548,0.7455185464069443,0.6161860455056379,12,32
0.7110280858066127,1.1900531991673167,0.7350096358562432,0.6119008824334151,12,33
0.7441266480463037,0.9105778537364362,0.728271777274363,0.6253201826658331,12,34
0.6759318792069533,1.1760147195224493,0.7159791741915301,0.5890580144592128,12,35
0.7162424459705781,0.9645315983624961,0.7821425254451666,0.6226786261505687,12,36
0.7218873724725008,0.923291819759399,0.7291792382106763,0.6224899377204368,12,37
0.741580248060448,0.9492114221408635,0.7931821586009021,0.6271336418445654,12,38
0.7119911495388178,0.8972236574621771,0.7826796264219766,0.6347193607661067,12,39
0.6894105999790636,1.477087673987947,0.7303937673885339,0.5977067619469285,12,40
0.7178508826839906,1.052101485761519,0.7195485155862413,0.6157389771196204,12,41
0.7398382050890285,0.8381730457998271,0.7666616037478251,0.6223711339083664,12,42
0.7489182989420184,0.8346594105207202,0.7450229211067863,0.6485731095132992,12,43
0.6608954360450002,0.802389097949264,0.7246603625677558,0.5682660755590518,12,44
0.7432968905127526,0.7708924433798316,0.8048729405693592,0.6105991626116409,12,45
0.7066293725578184,4.65681229245758,0.7128972195421909,0.5997217425164191,12,46
0.7115534412329525,0.9677579927545592,0.7433450796497775,0.5982738565403966,12,47
0.70793013024287,6.041638317183656,0.7370151796285767,0.6127740863295745,12,48
0.7167425184065388,1.7911148573996576,0.752270496200705,0.6066797977450884,12,49
0.7178489511143759,0.8115099108222932,0.7543181222719927,0.5673254699652441,12,50
0.7382372858611848,1.6191234953295608,0.8512928905367093,0.6034238173573174,12,51
0.6975998478359172,1.0833901811855748,0.78233972996472,0.622832716284168,12,52
0.7062615527672171,1.4307075009327026,0.753823535145593,0.5763528457777208,12,53
0.6767736625498556,0.9586939717625288,0.6789190096696531,0.5828473355224912,12,54
0.6929307066220429,1.0605544136376583,0.7230920572772692,0.5927108859612513,12,55
0.7197820752144687,0.8937921904593933,0.7867580983942384,0.6070966597953076,12,56
0.7090674090196742,1.0813074567352952,0.7707249972347026,0.6354707313978086,12,57
0.6919715133786626,0.8557394489875223,0.749795917721745,0.613252225578704,12,58
0.6482617055241047,1.0292778716879947,0.7520665782237692,0.570432738751934,12,59
0.6946047829230249,1.0744791846290518,0.8035468258606174,0.5927239427656824,12,60
0.7071169363943371,0.9271506373536251,0.7387026054662688,0.5896402757344374,12,61
0.7096767443446692,0.8327491152007346,0.7813966221059852,0.6462720600732128,12,62
0.7211569376072895,2.337416183480611,0.7306421449296878,0.5816688735594421,12,63
0.6830305638508938,0.9042115074143889,0.7906184962552041,0.6024806048179576,12,64
0.7423706566470264,1.128349123126478,0.7150273324220751,0.6119493412445156,12,65
0.7784716243434641,0.8285412259868332,0.810361680987632,0.6504127470155272,12,66
0.6844502567001213,1.0578362883637848,0.7952257831691301,0.6097166930427017,12,67
0.6827623135970126,1.4744412521048251,0.7244969619564258,0.6296672540067317,12,68
0.7457267806763913,0.952573860621287,0.7973710923867579,0.6061327889794038,12,69
0.713676286904982,0.858209515626355,0.7652417533486909,0.5876983351688567,12,70
0.7502848022201352,1.0026676231894147,0.8651761728461007,0.639323314784763,12,71
